,CS_PropertyID,cluster,size,empl_gr,Rent,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent,hd_total07_quantiles,cd_total_07_quantiles,total_dd_07_quantiles,Rent_cooling,Rent_heating,Rent_total,class
1404,129181,1227,45834,0.97,41.5,94.2,8,22,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1405,129302,1227,64524,0.97,42.0,100.0,8,124,1,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1406,129120,1227,233115,0.97,42.09,100.0,8,36,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1407,129109,1227,104394,0.97,42.17,99.48,9,42,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1408,129040,1227,163764,0.97,42.5,100.0,13,40,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1409,129107,1227,285167,0.97,43.13,98.63,12,38,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1410,129090,1227,237746,0.97,43.58,91.95,13,41,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1411,129045,1227,184000,0.97,43.83,100.0,12,41,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1412,129179,1227,252014,0.97,44.05,95.42,12,28,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1413,129046,1227,180891,0.97,44.91,90.03,12,32,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1414,129105,1227,131708,0.97,44.92,86.78,8,30,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1415,130603,1227,187624,0.97,44.99,100.0,12,5,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1416,108460,1227,119000,0.97,45.0,85.34,8,23,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1417,129044,1227,175000,0.97,45.0,100.0,12,19,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1418,129111,1227,153161,0.97,45.0,89.38,10,22,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1419,129365,1227,252136,0.97,45.0,100.0,10,21,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1420,129178,1227,107338,0.97,45.4,93.37,8,25,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1421,129097,1227,159981,0.97,45.48,92.18,8,35,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1422,129183,1227,102000,0.97,46.0,100.0,8,31,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1423,129189,1227,320000,0.97,46.27,87.81,10,27,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1424,129108,1227,139478,0.97,46.37,100.0,12,29,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1425,129461,1227,101317,0.97,46.5,97.43,8,44,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1426,130356,1227,235311,0.97,47.0,100.0,11,7,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1427,129047,1227,94793,0.97,47.18,82.97,12,23,0,1,0,0,0,0,1,0,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1428,129119,1227,243635,0.97,47.38,85.07,12,21,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1429,129192,1227,151789,0.97,49.0,98.75,8,23,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1430,107506,1227,195624,0.97,49.28,99.37,8,37,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1431,129110,1227,383000,0.97,50.0,91.93,10,40,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1432,129364,1227,117594,0.97,50.0,95.13,10,51,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1433,129043,1227,218571,0.97,51.26,96.18,12,21,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1434,129050,1227,172258,0.97,59.5,100.0,8,43,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1435,108124,1227,243442,0.97,75.0,98.77,8,39,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,B
1436,129121,1227,229000,0.97,75.0,99.42,9,20,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,5000-6000,29.95162298850575,37.621191626409036,32.88675893886968,A
1437,140224,326,25102,0.32,11.5,76.1,8,87,1,0,0,0,0,0,0,1,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,C
1438,140708,326,9000,0.32,12.5,50.0,2,57,0,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,C
1439,139988,326,24068,0.32,14.0,77.15,5,117,1,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1440,599759,326,10396,0.32,14.0,16.67,6,102,1,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,C
1441,140980,326,20000,0.32,14.5,77.04,5,19,0,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,C
1442,139795,326,107127,0.32,15.0,98.62,26,21,0,0,1,0,0,0,0,1,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1443,140417,326,25480,0.32,16.0,82.73,5,75,0,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,C
1444,5071741,326,8206,0.32,16.65,40.36,4,87,1,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,C
1445,140725,326,220500,0.32,18.0,61.23,13,101,1,0,1,0,0,0,0,1,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1446,140780,326,168397,0.32,18.05,97.44,16,34,0,0,1,0,0,0,0,1,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1447,140896,326,24800,0.32,18.06,69.02,7,102,1,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1448,139837,326,154000,0.32,18.39,94.59,12,24,0,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1449,139787,326,291600,0.32,18.5,72.08,25,44,0,0,1,0,0,0,0,1,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1450,139823,326,60000,0.32,18.5,70.0,7,43,0,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1451,139835,326,202838,0.32,18.5,69.86,7,22,0,1,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,A
1452,139793,326,261400,0.32,19.5,93.15,27,38,1,0,1,0,0,0,0,1,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1453,139785,326,64450,0.32,20.0,100.0,6,116,1,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1454,139838,326,24800,0.32,20.0,0.0,5,57,0,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,C
1455,139824,326,126000,0.32,20.6,40.19,7,77,1,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1456,139831,326,404089,0.32,22.0,100.0,21,37,0,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1457,5849472,326,171000,0.32,22.0,95.63,15,41,1,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,B
1458,141207,326,79360,0.32,22.5,0.0,8,23,0,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,C
1459,139788,326,341476,0.32,24.37,92.47,22,44,0,1,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,A
1460,139887,326,280000,0.32,25.03,86.6,28,18,0,1,0,0,0,0,0,1,1447,4502,5949,45.73,0.013109576000000001,0.03094959,18.225,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,A
1461,404212,336,319330,0.32,19.0,96.61,3,28,1,1,0,0,0,0,0,1,1447,4502,5949,45.73,0.013109576000000001,0.03094959,22.035,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,A
1462,853427,336,86032,0.32,20.07,96.1,2,2,0,1,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,22.035,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,A
1463,389504,336,82953,0.32,24.0,37.87,2,6,0,1,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576000000001,0.03094959,22.035,4000-5000,1000-2000,5000-6000,29.95162298850575,34.62065400843886,32.88675893886968,A
1464,1362547,1147,10143,4.87,16.5,75.85,1,91,0,0,1,0,0,0,0,0,39,5601,5640,45.55,0.011816387,0.019431419,14.0,>5000,<1000,5000-6000,29.557522168735677,19.90618131868132,32.88675893886968,B
1465,1326604,38,259317,1.93,2.98,100.0,21,29,1,0,1,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,B
1466,1369881,38,25148,1.93,14.57,41.26,3,111,1,0,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,C
1467,5737391,38,153966,1.93,15.0,100.0,25,37,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1468,5521767,38,325000,1.93,15.92,98.13,31,14,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1469,5625732,38,66380,1.93,16.2,98.47,9,32,0,0,1,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,B
1470,5768846,38,6452,1.93,17.4,0.0,5,31,0,0,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,C
1471,1377346,38,275408,1.93,18.24,81.87,30,14,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1472,1440533,38,84180,1.93,19.39,77.58,8,28,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1473,1395373,38,201241,1.93,19.61,97.8,24,18,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1474,1380540,38,186138,1.93,19.8,98.56,25,13,0,1,0,0,0,0,1,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1475,1386436,38,355802,1.93,20.4,100.0,20,35,1,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1476,1453932,38,99175,1.93,20.62,66.47,8,19,0,1,0,0,0,0,1,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1477,1176923,38,477045,1.93,20.77,92.9,20,38,0,1,0,0,0,0,1,1,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1478,1380142,38,105332,1.93,24.0,87.36,10,42,0,0,1,0,0,0,1,1,4854,0,4854,47.95,0.028914116,0.06277842900000001,19.39,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,B
1479,1326604,84,259317,1.93,2.98,100.0,21,29,1,0,1,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.85,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,B
1480,5737391,84,153966,1.93,15.0,100.0,25,37,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.85,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1481,5521767,84,325000,1.93,15.92,98.13,31,14,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.85,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1482,5768846,84,6452,1.93,17.4,0.0,5,31,0,0,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.85,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,C
1483,1395373,84,201241,1.93,19.61,97.8,24,18,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.85,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1484,1380540,84,186138,1.93,19.8,98.56,25,13,0,1,0,0,0,0,1,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.85,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1485,1386436,84,355802,1.93,20.4,100.0,20,35,1,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.85,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1486,1380142,84,105332,1.93,24.0,87.36,10,42,0,0,1,0,0,0,1,1,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.85,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,B
1487,1326604,141,259317,1.93,2.98,100.0,21,29,1,0,1,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,B
1488,1369881,141,25148,1.93,14.57,41.26,3,111,1,0,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,C
1489,5737391,141,153966,1.93,15.0,100.0,25,37,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1490,5521767,141,325000,1.93,15.92,98.13,31,14,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1491,5768846,141,6452,1.93,17.4,0.0,5,31,0,0,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,C
1492,1377346,141,275408,1.93,18.24,81.87,30,14,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1493,1395373,141,201241,1.93,19.61,97.8,24,18,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1494,1380540,141,186138,1.93,19.8,98.56,25,13,0,1,0,0,0,0,1,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1495,1386436,141,355802,1.93,20.4,100.0,20,35,1,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1496,1176923,141,477045,1.93,20.77,92.9,20,38,0,1,0,0,0,0,1,1,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1497,1380142,141,105332,1.93,24.0,87.36,10,42,0,0,1,0,0,0,1,1,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,B
1498,1326604,144,259317,1.93,2.98,100.0,21,29,1,0,1,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,B
1499,1369881,144,25148,1.93,14.57,41.26,3,111,1,0,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,C
1500,5737391,144,153966,1.93,15.0,100.0,25,37,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1501,5521767,144,325000,1.93,15.92,98.13,31,14,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1502,5625732,144,66380,1.93,16.2,98.47,9,32,0,0,1,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,B
1503,5768846,144,6452,1.93,17.4,0.0,5,31,0,0,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,C
1504,1377346,144,275408,1.93,18.24,81.87,30,14,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1505,1395373,144,201241,1.93,19.61,97.8,24,18,0,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1506,1380540,144,186138,1.93,19.8,98.56,25,13,0,1,0,0,0,0,1,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1507,1386436,144,355802,1.93,20.4,100.0,20,35,1,1,0,0,0,0,0,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1508,1453932,144,99175,1.93,20.62,66.47,8,19,0,1,0,0,0,0,1,0,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1509,1176923,144,477045,1.93,20.77,92.9,20,38,0,1,0,0,0,0,1,1,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,A
1510,1380142,144,105332,1.93,24.0,87.36,10,42,0,0,1,0,0,0,1,1,4854,0,4854,47.95,0.028914116,0.06277842900000001,18.12,<1000,4000-5000,4000-5000,20.53122905027932,23.416326530612228,22.531976102941215,B
